aircraft_id,flight_date,cabin_component,issue_type,severity,failure_flag,repair_time_hours,maintenance_cost_usd,airport_code
A320_15,2023-05-27,IFE,Software,High,0,0.0,0.0,MAA
A320_15,2023-05-20,Seat,Mechanical,Low,1,6.523351247429282,2986.5639115012477,BLR
A320_2,2023-12-24,Lavatory,Software,Low,0,0.0,0.0,BOM
A320_11,2023-07-02,Galley,Electrical,Medium,0,0.0,0.0,BOM
A320_19,2023-05-08,IFE,Software,Medium,0,0.0,0.0,HYD
A320_15,2023-05-14,Lighting,Software,High,0,0.0,0.0,BLR
A320_17,2023-04-25,Lavatory,Electrical,Low,1,3.848604912181587,2340.577942499921,DEL
A320_16,2023-03-19,IFE,Mechanical,Low,0,0.0,0.0,DEL
A320_18,2023-08-25,Lighting,Software,Medium,0,0.0,0.0,BLR
A320_1,2023-05-12,IFE,Electrical,Low,0,0.0,0.0,BLR
A320_7,2023-02-20,Lavatory,Mechanical,Medium,0,0.0,0.0,HYD
A320_3,2023-12-30,Lighting,Electrical,Medium,0,0.0,0.0,DEL
A320_5,2023-04-16,Lavatory,Software,High,0,0.0,0.0,DEL
A320_8,2023-09-13,Galley,Software,Low,0,0.0,0.0,BLR
A320_19,2023-01-13,Lighting,Software,Medium,1,9.557556342307723,486.8401276994478,MAA
A320_14,2023-01-30,IFE,Software,Medium,0,0.0,0.0,BOM
A320_3,2023-03-30,IFE,Software,High,0,0.0,0.0,DEL
A320_14,2023-07-11,IFE,Software,Low,0,0.0,0.0,BOM
A320_11,2023-11-17,Lighting,Mechanical,High,0,0.0,0.0,DEL
A320_15,2023-01-03,Seat,Mechanical,High,1,4.530253830305098,2512.871178053114,BOM
A320_1,2023-10-25,IFE,Software,High,1,4.382421798525874,2627.1069116304125,MAA
A320_9,2023-12-27,Seat,Mechanical,High,1,2.967255488630136,2485.218818927564,BOM
A320_7,2023-12-26,IFE,Mechanical,Medium,0,0.0,0.0,DEL
A320_16,2023-11-04,Galley,Software,Low,0,0.0,0.0,HYD
A320_10,2023-07-28,Galley,Electrical,Medium,0,0.0,0.0,MAA
A320_15,2023-12-12,Lighting,Mechanical,Low,0,0.0,0.0,BOM
A320_10,2023-02-07,Seat,Mechanical,Low,0,0.0,0.0,HYD
A320_2,2023-11-12,Seat,Mechanical,High,0,0.0,0.0,BLR
A320_7,2023-11-06,Lavatory,Electrical,Medium,0,0.0,0.0,MAA
A320_11,2023-03-10,IFE,Mechanical,High,0,0.0,0.0,BLR
A320_8,2023-04-24,IFE,Software,Low,0,0.0,0.0,HYD
A320_5,2023-11-03,IFE,Electrical,High,0,0.0,0.0,BLR
A320_6,2023-11-21,Seat,Mechanical,Low,0,0.0,0.0,BLR
A320_9,2023-08-15,Seat,Mechanical,High,0,0.0,0.0,DEL
A320_4,2023-10-20,Lighting,Software,Low,1,4.959129480534656,4419.212622729354,MAA
A320_11,2023-03-22,Galley,Mechanical,Medium,0,0.0,0.0,MAA
A320_10,2023-03-22,Lavatory,Software,Low,0,0.0,0.0,DEL
A320_4,2023-10-17,Galley,Mechanical,Low,0,0.0,0.0,HYD
A320_4,2023-04-13,IFE,Mechanical,Low,0,0.0,0.0,MAA
A320_18,2023-01-16,Lighting,Software,Medium,0,0.0,0.0,BLR
A320_7,2023-06-12,Lighting,Mechanical,High,0,0.0,0.0,BLR
A320_9,2023-01-27,IFE,Electrical,High,0,0.0,0.0,MAA
A320_17,2023-05-10,Seat,Software,Medium,0,0.0,0.0,HYD
A320_18,2023-12-20,Lavatory,Mechanical,High,1,1.1146898699785863,807.0572711488692,BLR
A320_16,2023-12-30,Galley,Software,Medium,0,0.0,0.0,BOM
A320_9,2023-04-18,Lavatory,Electrical,High,0,0.0,0.0,MAA
A320_4,2023-03-15,IFE,Software,Low,0,0.0,0.0,DEL
A320_12,2023-04-08,Lavatory,Software,High,0,0.0,0.0,DEL
A320_14,2023-08-07,Lavatory,Mechanical,High,0,0.0,0.0,BOM
A320_17,2023-04-30,IFE,Electrical,High,1,2.682479214126021,625.8614363226737,HYD
A320_7,2023-02-02,Galley,Software,Low,0,0.0,0.0,HYD
A320_8,2023-07-05,IFE,Electrical,Low,0,0.0,0.0,BLR
A320_14,2023-04-20,IFE,Software,Low,0,0.0,0.0,MAA
A320_20,2023-07-31,Lavatory,Software,High,0,0.0,0.0,MAA
A320_19,2023-05-23,Galley,Mechanical,Medium,0,0.0,0.0,MAA
A320_3,2023-11-24,Lighting,Software,Medium,0,0.0,0.0,MAA
A320_15,2023-01-03,Seat,Software,Medium,0,0.0,0.0,DEL
A320_9,2023-09-16,IFE,Mechanical,Low,0,0.0,0.0,BLR
A320_6,2023-11-04,IFE,Software,Medium,0,0.0,0.0,HYD
A320_6,2023-09-12,Seat,Mechanical,High,0,0.0,0.0,BOM
A320_13,2023-01-17,IFE,Mechanical,Medium,0,0.0,0.0,BLR
A320_14,2023-07-03,Lighting,Electrical,Medium,0,0.0,0.0,MAA
A320_5,2023-09-01,Galley,Mechanical,Medium,0,0.0,0.0,MAA
A320_3,2023-11-01,Seat,Mechanical,Medium,0,0.0,0.0,HYD
A320_18,2023-05-06,Lighting,Mechanical,High,0,0.0,0.0,HYD
A320_17,2023-12-20,Lavatory,Electrical,High,0,0.0,0.0,DEL
A320_9,2023-03-01,Seat,Electrical,Low,1,6.611102941197811,2093.4245272541707,BLR
A320_15,2023-02-10,Galley,Electrical,Medium,1,9.93809345620937,2332.995489268459,DEL
A320_5,2023-04-07,Lavatory,Electrical,Low,0,0.0,0.0,DEL
A320_2,2023-05-07,Galley,Mechanical,Low,0,0.0,0.0,HYD
A320_2,2023-06-17,Lavatory,Electrical,Low,1,8.665815560207921,4718.966117750355,BOM
A320_16,2023-08-04,Lighting,Electrical,High,1,7.94762747707967,3926.484735557178,BOM
A320_9,2023-01-01,Lighting,Software,High,1,1.24545181156852,2296.5580145705794,DEL
A320_1,2023-08-10,IFE,Software,Medium,0,0.0,0.0,BLR
A320_15,2023-07-09,Galley,Electrical,Medium,1,6.697032414758734,2839.1533737245245,BOM
A320_16,2023-01-13,Seat,Electrical,Low,1,5.227563012458072,3015.158163264044,BLR
A320_4,2023-01-16,Galley,Mechanical,Medium,1,8.562535305387861,929.1579106835072,BLR
A320_18,2023-02-27,Seat,Electrical,Low,0,0.0,0.0,BLR
A320_12,2023-01-11,Galley,Software,High,0,0.0,0.0,BLR
A320_17,2023-12-11,Galley,Mechanical,Low,0,0.0,0.0,BOM
A320_6,2023-04-01,IFE,Mechanical,Low,1,6.275593246195429,4750.575735749289,MAA
A320_11,2023-04-22,Seat,Mechanical,High,0,0.0,0.0,HYD
A320_16,2023-11-22,Galley,Electrical,Low,0,0.0,0.0,MAA
A320_18,2023-05-18,Lighting,Mechanical,Medium,0,0.0,0.0,BOM
A320_16,2023-10-28,Galley,Mechanical,Medium,0,0.0,0.0,HYD
A320_16,2023-12-16,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_18,2023-10-16,Seat,Mechanical,Low,0,0.0,0.0,HYD
A320_18,2023-09-23,Lavatory,Software,Medium,0,0.0,0.0,BLR
A320_15,2023-06-02,Galley,Electrical,Low,1,1.941184624189444,3833.979101408348,BLR
A320_17,2023-10-14,Galley,Electrical,Low,0,0.0,0.0,BOM
A320_6,2023-01-29,Lavatory,Mechanical,Low,0,0.0,0.0,BOM
A320_18,2023-07-29,Lighting,Software,Low,0,0.0,0.0,MAA
A320_13,2023-12-02,Seat,Mechanical,Low,0,0.0,0.0,HYD
A320_7,2023-04-12,Lavatory,Electrical,Low,0,0.0,0.0,HYD
A320_4,2023-09-23,Galley,Software,High,0,0.0,0.0,BOM
A320_1,2023-07-26,Seat,Software,Medium,1,4.968076342686805,2231.4472706723677,HYD
A320_11,2023-08-06,IFE,Electrical,Medium,0,0.0,0.0,DEL
A320_7,2023-04-02,Seat,Electrical,High,1,6.337119720933405,2452.849865111989,BLR
A320_15,2023-12-27,Galley,Software,Medium,0,0.0,0.0,HYD
A320_20,2023-05-14,Seat,Mechanical,Medium,1,2.334666982505497,356.53680591041393,BLR
A320_7,2023-02-15,Lighting,Electrical,Low,0,0.0,0.0,MAA
A320_7,2023-06-30,Seat,Software,Low,0,0.0,0.0,MAA
A320_16,2023-08-25,Galley,Software,Medium,0,0.0,0.0,HYD
A320_8,2023-04-13,Lavatory,Electrical,Low,1,1.475872050025094,2251.6117922941403,DEL
A320_17,2023-11-07,Seat,Software,Medium,0,0.0,0.0,MAA
A320_1,2023-11-01,IFE,Software,Medium,1,5.855864385081588,4139.8616395554,HYD
A320_15,2023-02-12,Lighting,Electrical,Low,0,0.0,0.0,MAA
A320_8,2023-11-06,Lavatory,Electrical,High,1,4.758269042276266,3092.8286447819414,DEL
A320_10,2023-06-24,Lavatory,Mechanical,Medium,0,0.0,0.0,DEL
A320_8,2023-02-27,IFE,Electrical,Low,1,6.8782145458373884,4063.655550839903,BLR
A320_5,2023-06-28,Galley,Software,Low,0,0.0,0.0,BLR
A320_14,2023-09-06,Seat,Electrical,High,0,0.0,0.0,MAA
A320_4,2023-08-03,Lavatory,Electrical,Low,0,0.0,0.0,BOM
A320_17,2023-12-25,IFE,Electrical,High,0,0.0,0.0,BOM
A320_13,2023-01-26,Lavatory,Mechanical,High,0,0.0,0.0,BLR
A320_15,2023-07-24,Lighting,Mechanical,Low,0,0.0,0.0,DEL
A320_2,2023-09-16,Galley,Software,Low,0,0.0,0.0,BLR
A320_17,2023-09-01,IFE,Mechanical,High,1,4.900937741747775,541.3619284397665,BLR
A320_20,2023-11-02,IFE,Software,High,0,0.0,0.0,MAA
A320_19,2023-06-29,IFE,Electrical,Low,0,0.0,0.0,MAA
A320_5,2023-03-17,Galley,Software,Low,0,0.0,0.0,DEL
A320_6,2023-10-27,Lavatory,Software,Medium,1,2.7560286025534286,1384.6406035339155,MAA
A320_8,2023-11-24,Seat,Software,Medium,0,0.0,0.0,HYD
A320_11,2023-05-31,Seat,Software,High,0,0.0,0.0,DEL
A320_2,2023-06-06,IFE,Mechanical,High,0,0.0,0.0,DEL
A320_13,2023-12-16,Lavatory,Mechanical,Medium,0,0.0,0.0,MAA
A320_1,2023-11-21,Galley,Mechanical,High,1,3.3098330631346307,1284.8906532820483,MAA
A320_12,2023-06-17,Seat,Mechanical,High,0,0.0,0.0,HYD
A320_15,2023-04-15,Lavatory,Electrical,Low,1,6.758387945633193,1901.6786604281303,BLR
A320_15,2023-01-01,Galley,Mechanical,Medium,0,0.0,0.0,DEL
A320_2,2023-01-19,Lavatory,Electrical,Low,0,0.0,0.0,HYD
A320_5,2023-05-25,Galley,Mechanical,Low,1,1.4311466028294615,3810.088069228721,BOM
A320_17,2023-01-13,Lavatory,Electrical,Medium,0,0.0,0.0,DEL
A320_1,2023-07-13,Lighting,Electrical,Low,1,7.674747046399544,1683.9092413256346,HYD
A320_3,2023-03-28,IFE,Electrical,High,0,0.0,0.0,HYD
A320_17,2023-06-13,Lighting,Mechanical,High,0,0.0,0.0,BLR
A320_10,2023-06-04,Lavatory,Software,High,0,0.0,0.0,BLR
A320_5,2023-03-21,Seat,Electrical,High,1,4.668003471348914,4017.8455495869216,DEL
A320_7,2023-07-08,Seat,Software,High,0,0.0,0.0,BLR
A320_11,2023-04-18,Seat,Software,High,0,0.0,0.0,BLR
A320_11,2023-07-22,IFE,Mechanical,Low,1,6.40763281210347,3826.6077903117375,MAA
A320_2,2023-01-12,Galley,Software,Low,0,0.0,0.0,BOM
A320_1,2023-06-19,Galley,Electrical,Medium,1,1.8286177739192693,2052.1767331429783,BOM
A320_3,2023-04-03,Galley,Mechanical,Low,1,3.451618250422134,4936.7338356191,HYD
A320_12,2023-10-08,Lavatory,Mechanical,High,0,0.0,0.0,BOM
A320_5,2023-05-19,Lavatory,Software,Low,0,0.0,0.0,DEL
A320_11,2023-05-22,Lighting,Electrical,Medium,0,0.0,0.0,BLR
A320_20,2023-01-22,Lighting,Electrical,Medium,0,0.0,0.0,DEL
A320_12,2023-01-19,Galley,Mechanical,Medium,0,0.0,0.0,BOM
A320_15,2023-03-25,Lighting,Mechanical,High,1,1.903418905580456,4067.2964271452142,HYD
A320_6,2023-04-03,Galley,Software,Medium,0,0.0,0.0,MAA
A320_17,2023-06-12,IFE,Mechanical,Low,0,0.0,0.0,MAA
A320_4,2023-07-12,Galley,Mechanical,High,0,0.0,0.0,HYD
A320_14,2023-11-25,Lavatory,Mechanical,Low,1,9.2333140456246,4736.541212178183,MAA
A320_18,2023-04-05,Seat,Mechanical,High,0,0.0,0.0,BOM
A320_1,2023-04-26,Lavatory,Electrical,Low,1,1.554940679273034,4858.416990987297,HYD
A320_9,2023-10-16,Galley,Electrical,Low,0,0.0,0.0,BLR
A320_8,2023-11-03,IFE,Software,High,0,0.0,0.0,MAA
A320_20,2023-05-26,Lighting,Electrical,High,0,0.0,0.0,DEL
A320_2,2023-07-30,IFE,Mechanical,High,0,0.0,0.0,BOM
A320_9,2023-12-16,Galley,Electrical,Medium,1,9.809224027928304,2092.181117013484,HYD
A320_18,2023-09-10,Lighting,Electrical,Medium,0,0.0,0.0,DEL
A320_15,2023-02-04,Seat,Software,Low,0,0.0,0.0,BLR
A320_12,2023-08-20,Lavatory,Mechanical,Medium,1,3.4384228221103275,3661.104681251356,MAA
A320_13,2023-01-29,Seat,Mechanical,Medium,0,0.0,0.0,BOM
A320_13,2023-03-10,Galley,Electrical,Low,0,0.0,0.0,BLR
A320_13,2023-12-30,Galley,Electrical,Low,1,8.21220230967235,3937.8550225020153,DEL
A320_7,2023-03-18,Lighting,Electrical,High,0,0.0,0.0,HYD
A320_17,2023-02-05,Lighting,Mechanical,Medium,0,0.0,0.0,HYD
A320_7,2023-06-23,Lavatory,Mechanical,Low,1,8.833007728565503,627.1356432979273,BLR
A320_16,2023-10-04,Seat,Electrical,High,1,5.872119691674614,2251.31197630032,MAA
A320_1,2023-12-19,Lavatory,Mechanical,Low,0,0.0,0.0,BLR
A320_19,2023-12-30,Lavatory,Mechanical,High,0,0.0,0.0,DEL
A320_11,2023-12-11,Seat,Software,Low,0,0.0,0.0,BLR
A320_3,2023-03-25,Seat,Electrical,Low,0,0.0,0.0,DEL
A320_18,2023-06-07,Seat,Software,Low,0,0.0,0.0,BLR
A320_7,2023-12-07,Lavatory,Electrical,High,0,0.0,0.0,HYD
A320_12,2023-08-01,Galley,Software,High,0,0.0,0.0,MAA
A320_7,2023-02-26,Lighting,Electrical,Low,1,2.3290807683758468,2991.06109454111,HYD
A320_4,2023-09-13,Galley,Electrical,Low,0,0.0,0.0,DEL
A320_9,2023-01-31,Galley,Mechanical,Medium,0,0.0,0.0,BLR
A320_18,2023-06-28,Lighting,Software,High,1,2.510345609819124,943.7237850232376,HYD
A320_11,2023-10-06,IFE,Mechanical,Low,1,5.054409391517553,2206.470115130717,BOM
A320_7,2023-02-02,Seat,Software,Low,0,0.0,0.0,MAA
A320_11,2023-06-09,Lighting,Mechanical,High,0,0.0,0.0,DEL
A320_15,2023-03-11,Galley,Mechanical,Medium,0,0.0,0.0,BOM
A320_16,2023-04-09,Seat,Software,High,0,0.0,0.0,BOM
A320_7,2023-01-10,IFE,Electrical,Medium,0,0.0,0.0,MAA
A320_2,2023-10-21,Seat,Software,Low,0,0.0,0.0,BOM
A320_11,2023-03-09,Seat,Electrical,Low,1,1.7615687924104244,1779.3967340824106,MAA
A320_10,2023-01-07,Seat,Software,High,1,6.484131247422811,2802.509197719909,DEL
A320_19,2023-08-07,IFE,Electrical,High,0,0.0,0.0,BLR
A320_10,2023-10-09,Galley,Mechanical,High,0,0.0,0.0,DEL
A320_17,2023-01-11,Galley,Mechanical,Low,0,0.0,0.0,HYD
A320_12,2023-12-12,Galley,Mechanical,High,0,0.0,0.0,MAA
A320_13,2023-10-12,Seat,Software,High,0,0.0,0.0,HYD
A320_20,2023-11-09,Galley,Software,Low,0,0.0,0.0,BLR
A320_11,2023-03-05,IFE,Software,Medium,0,0.0,0.0,MAA
A320_16,2023-06-26,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_13,2023-06-20,Lighting,Mechanical,High,0,0.0,0.0,BLR
A320_19,2023-06-22,Galley,Mechanical,Medium,0,0.0,0.0,BOM
A320_3,2023-01-13,Galley,Mechanical,Low,0,0.0,0.0,MAA
A320_8,2023-06-14,Lighting,Electrical,Low,0,0.0,0.0,MAA
A320_13,2023-06-14,Lavatory,Electrical,High,0,0.0,0.0,DEL
A320_7,2023-03-29,Seat,Mechanical,Medium,0,0.0,0.0,HYD
A320_3,2023-08-27,Lighting,Mechanical,High,0,0.0,0.0,DEL
A320_11,2023-05-15,Lighting,Electrical,Medium,1,9.633973402985117,2718.3857014109585,MAA
A320_4,2023-06-22,Lavatory,Electrical,High,0,0.0,0.0,BOM
A320_1,2023-09-02,Galley,Mechanical,High,0,0.0,0.0,BLR
A320_20,2023-12-20,Lighting,Software,High,0,0.0,0.0,BLR
A320_19,2023-01-24,Lighting,Software,Low,0,0.0,0.0,BOM
A320_16,2023-05-10,Lighting,Software,Low,0,0.0,0.0,HYD
A320_17,2023-02-02,Galley,Mechanical,Medium,0,0.0,0.0,BLR
A320_13,2023-02-09,Lighting,Software,High,0,0.0,0.0,BOM
A320_20,2023-08-08,Seat,Electrical,Low,0,0.0,0.0,DEL
A320_11,2023-06-30,IFE,Software,High,1,3.951661843890255,515.3010358889674,BLR
A320_8,2023-03-12,Seat,Mechanical,Medium,0,0.0,0.0,HYD
A320_20,2023-03-16,Lavatory,Software,Low,1,3.5096487650737465,4492.890352046504,DEL
A320_12,2023-07-15,Galley,Software,Medium,0,0.0,0.0,MAA
A320_8,2023-10-02,Galley,Software,Medium,0,0.0,0.0,DEL
A320_20,2023-04-26,Lighting,Electrical,High,0,0.0,0.0,MAA
A320_18,2023-09-22,Lighting,Electrical,Low,0,0.0,0.0,DEL
A320_18,2023-09-13,Lavatory,Electrical,Medium,0,0.0,0.0,BLR
A320_2,2023-09-20,Seat,Mechanical,High,0,0.0,0.0,BOM
A320_17,2023-12-22,Lavatory,Software,High,0,0.0,0.0,MAA
A320_3,2023-05-22,IFE,Electrical,Medium,1,3.349770876798823,720.8390406698578,HYD
A320_18,2023-09-26,Lighting,Software,Medium,1,5.410060334925297,4457.211768766437,DEL
A320_2,2023-10-11,Lavatory,Electrical,Low,0,0.0,0.0,HYD
A320_17,2023-11-01,Lighting,Mechanical,Medium,0,0.0,0.0,MAA
A320_4,2023-10-28,Galley,Electrical,High,0,0.0,0.0,DEL
A320_20,2023-07-22,IFE,Mechanical,Low,1,4.255240380161293,1239.7086349812191,BLR
A320_1,2023-08-27,Lighting,Software,Low,1,3.477400569086437,4522.022342107051,MAA
A320_3,2023-05-22,Seat,Mechanical,Medium,0,0.0,0.0,BLR
A320_3,2023-11-28,Lavatory,Software,Medium,0,0.0,0.0,DEL
A320_1,2023-12-20,Lighting,Electrical,Medium,1,3.082900329997414,4698.223432679319,MAA
A320_7,2023-05-11,Seat,Mechanical,High,0,0.0,0.0,BOM
A320_19,2023-11-14,IFE,Electrical,High,1,2.821000973702483,4534.988144211449,BOM
A320_20,2023-02-10,Lavatory,Software,Low,0,0.0,0.0,HYD
A320_8,2023-12-20,Lavatory,Electrical,Low,1,6.4543098866991695,3008.4820080703075,HYD
A320_9,2023-09-16,Seat,Electrical,High,1,7.304116837610362,3315.543818238796,BOM
A320_20,2023-02-05,Lavatory,Mechanical,High,1,3.8692961417671112,396.11031804792486,MAA
A320_12,2023-07-26,Galley,Software,High,0,0.0,0.0,BOM
A320_8,2023-08-05,Galley,Mechanical,High,0,0.0,0.0,HYD
A320_2,2023-09-27,Lighting,Electrical,High,0,0.0,0.0,MAA
A320_7,2023-05-31,Seat,Software,High,0,0.0,0.0,BOM
A320_15,2023-12-23,IFE,Electrical,Medium,0,0.0,0.0,MAA
A320_4,2023-12-13,IFE,Mechanical,Medium,1,6.276961275094871,3157.7393421467877,BOM
A320_12,2023-01-03,Seat,Electrical,High,0,0.0,0.0,DEL
A320_6,2023-05-23,IFE,Software,Low,1,7.599371410611596,3763.074547481133,MAA
A320_14,2023-10-23,IFE,Electrical,Medium,1,5.136793033372874,1969.0476609301356,HYD
A320_18,2023-03-02,Lavatory,Mechanical,High,1,8.244450171071888,4245.243908807742,MAA
A320_3,2023-09-28,Galley,Mechanical,High,1,8.472141699847823,3819.896157700568,BOM
A320_3,2023-12-16,IFE,Mechanical,Medium,1,0.7817438331695161,3066.965414930332,BLR
A320_17,2023-10-13,Lavatory,Mechanical,High,0,0.0,0.0,MAA
A320_12,2023-09-12,Seat,Software,Medium,1,1.6449875211500735,3837.54757449369,BOM
A320_13,2023-06-22,Galley,Electrical,Medium,0,0.0,0.0,BOM
A320_15,2023-10-29,Galley,Software,High,0,0.0,0.0,MAA
A320_7,2023-11-17,Lavatory,Software,High,1,7.004864103602654,2626.0475879804453,BLR
A320_4,2023-02-13,Lavatory,Mechanical,Low,0,0.0,0.0,BLR
A320_1,2023-06-12,Lavatory,Software,Low,0,0.0,0.0,MAA
A320_3,2023-04-07,Lavatory,Mechanical,Medium,1,9.690166882805086,4074.431720279841,BLR
A320_5,2023-04-29,Galley,Mechanical,Medium,1,3.7023249883702007,3822.0051254160753,MAA
A320_11,2023-05-10,Seat,Mechanical,Low,1,2.0371997087748763,3778.186266663074,BLR
A320_4,2023-02-21,Seat,Mechanical,Medium,1,4.813619935154115,1458.402536367223,MAA
A320_2,2023-10-19,Lighting,Electrical,Low,0,0.0,0.0,BLR
A320_3,2023-08-22,Lavatory,Electrical,Medium,1,0.980802987193148,2812.0762725632067,BOM
A320_4,2023-07-26,Seat,Mechanical,Medium,0,0.0,0.0,MAA
A320_13,2023-10-31,Galley,Electrical,Medium,0,0.0,0.0,BOM
A320_5,2023-11-13,Seat,Mechanical,Low,1,0.9061586086182838,1068.652019901769,BLR
A320_16,2023-10-31,Lighting,Software,Medium,0,0.0,0.0,MAA
A320_8,2023-06-29,IFE,Software,Low,1,2.328567293819006,588.6456403237368,BOM
A320_16,2023-10-10,Seat,Software,Medium,1,4.617096794381759,3014.643917441479,BOM
A320_20,2023-08-01,IFE,Mechanical,Low,0,0.0,0.0,DEL
A320_2,2023-11-28,IFE,Software,Medium,1,1.022327818417372,495.96439353628426,DEL
A320_11,2023-06-01,Lavatory,Electrical,Medium,0,0.0,0.0,DEL
A320_5,2023-03-09,Lavatory,Mechanical,Low,0,0.0,0.0,HYD
A320_9,2023-08-28,Seat,Electrical,High,0,0.0,0.0,HYD
A320_14,2023-01-09,Seat,Mechanical,Low,0,0.0,0.0,DEL
A320_4,2023-07-07,Galley,Mechanical,High,0,0.0,0.0,MAA
A320_12,2023-02-23,Seat,Electrical,Low,1,4.276399639641737,4744.244589976094,BOM
A320_13,2023-12-09,Galley,Software,Low,1,0.5871624444526535,3834.392779334602,MAA
A320_20,2023-10-03,Lavatory,Software,Low,0,0.0,0.0,DEL
A320_1,2023-12-16,Galley,Software,High,0,0.0,0.0,HYD
A320_13,2023-07-31,Galley,Mechanical,Medium,0,0.0,0.0,BLR
A320_18,2023-08-11,Lighting,Software,Low,1,2.198916931867609,2803.706997729917,DEL
A320_6,2023-03-01,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_16,2023-10-21,IFE,Software,High,0,0.0,0.0,MAA
A320_10,2023-10-23,IFE,Electrical,Medium,0,0.0,0.0,BLR
A320_10,2023-03-31,Seat,Mechanical,High,0,0.0,0.0,BLR
A320_4,2023-04-05,Lighting,Mechanical,High,0,0.0,0.0,HYD
A320_14,2023-12-30,Lavatory,Electrical,Medium,0,0.0,0.0,MAA
A320_3,2023-02-26,Lighting,Software,Medium,0,0.0,0.0,MAA
A320_1,2023-10-05,Lavatory,Mechanical,Medium,0,0.0,0.0,MAA
A320_19,2023-02-27,Galley,Software,Medium,0,0.0,0.0,BOM
A320_12,2023-09-04,Lavatory,Electrical,Medium,0,0.0,0.0,MAA
A320_10,2023-08-13,IFE,Software,High,0,0.0,0.0,BLR
A320_13,2023-07-27,Lighting,Mechanical,High,0,0.0,0.0,BLR
A320_6,2023-01-18,Lavatory,Software,Medium,1,9.16997845807654,661.7269006841116,HYD
A320_6,2023-10-11,Lavatory,Electrical,High,0,0.0,0.0,HYD
A320_2,2023-05-18,Galley,Electrical,High,0,0.0,0.0,HYD
A320_20,2023-10-16,IFE,Mechanical,Medium,0,0.0,0.0,MAA
A320_11,2023-04-14,Galley,Mechanical,Medium,0,0.0,0.0,MAA
A320_11,2023-04-26,Galley,Electrical,High,0,0.0,0.0,HYD
A320_3,2023-04-06,Lavatory,Mechanical,Medium,0,0.0,0.0,DEL
A320_11,2023-09-04,IFE,Software,Low,0,0.0,0.0,HYD
A320_13,2023-12-31,IFE,Software,Low,0,0.0,0.0,BLR
A320_15,2023-10-30,Galley,Mechanical,Low,0,0.0,0.0,MAA
A320_12,2023-09-18,Lighting,Software,Medium,0,0.0,0.0,BLR
A320_3,2023-06-22,Seat,Software,High,0,0.0,0.0,DEL
A320_4,2023-04-19,Galley,Software,High,0,0.0,0.0,BOM
A320_17,2023-01-23,Galley,Mechanical,Medium,1,1.1095790720553067,3078.57285385844,MAA
A320_18,2023-05-03,Galley,Electrical,Medium,0,0.0,0.0,HYD
A320_19,2023-05-05,Lighting,Electrical,High,0,0.0,0.0,BLR
A320_15,2023-07-22,Lavatory,Mechanical,High,0,0.0,0.0,MAA
A320_4,2023-06-14,IFE,Electrical,Low,0,0.0,0.0,MAA
A320_5,2023-08-31,Lighting,Software,Low,1,9.824285048380586,4736.953033506921,MAA
A320_5,2023-03-04,Galley,Software,Medium,0,0.0,0.0,DEL
A320_20,2023-11-17,Galley,Electrical,High,1,1.61832289128496,4588.943134961225,HYD
A320_15,2023-03-13,Lighting,Mechanical,High,0,0.0,0.0,BLR
A320_6,2023-10-19,Lavatory,Software,High,0,0.0,0.0,DEL
A320_16,2023-02-28,IFE,Software,Medium,0,0.0,0.0,HYD
A320_12,2023-03-20,Lavatory,Software,Medium,0,0.0,0.0,DEL
A320_5,2023-11-13,IFE,Mechanical,High,0,0.0,0.0,BLR
A320_3,2023-11-01,IFE,Electrical,Medium,0,0.0,0.0,MAA
A320_12,2023-10-27,Lavatory,Software,Medium,0,0.0,0.0,HYD
A320_20,2023-03-16,Lighting,Mechanical,Medium,0,0.0,0.0,MAA
A320_12,2023-08-19,Lighting,Software,High,0,0.0,0.0,MAA
A320_19,2023-06-08,IFE,Electrical,Medium,0,0.0,0.0,DEL
A320_6,2023-11-08,Lighting,Software,Medium,0,0.0,0.0,DEL
A320_18,2023-11-02,Galley,Electrical,Low,0,0.0,0.0,HYD
A320_11,2023-09-27,IFE,Software,High,0,0.0,0.0,MAA
A320_20,2023-01-19,Lighting,Software,Low,0,0.0,0.0,DEL
A320_6,2023-02-17,IFE,Electrical,High,1,6.985851188485378,2839.1150433666708,DEL
A320_20,2023-12-28,Galley,Software,High,1,7.263166431087735,1672.7810949555874,DEL
A320_17,2023-12-09,Lavatory,Mechanical,High,0,0.0,0.0,BOM
A320_11,2023-08-25,IFE,Software,Low,0,0.0,0.0,BOM
A320_11,2023-08-19,Lavatory,Electrical,High,0,0.0,0.0,BLR
A320_1,2023-06-23,Lighting,Mechanical,High,1,2.745837610054589,2335.8498273262144,MAA
A320_5,2023-03-01,Galley,Mechanical,High,1,8.375110663501395,1431.7244558368664,DEL
A320_8,2023-01-22,Lavatory,Mechanical,Low,0,0.0,0.0,MAA
A320_8,2023-05-27,Galley,Software,High,0,0.0,0.0,DEL
A320_5,2023-01-31,Lavatory,Software,Low,1,5.647869060840471,934.0517109218237,HYD
A320_4,2023-05-06,Lighting,Mechanical,High,0,0.0,0.0,MAA
A320_3,2023-12-25,Lighting,Software,High,0,0.0,0.0,MAA
